date,site,meal,day_of_week,weather,event,requested_quantity,actual_received,actual_consumed,vendor,delivery_delay_min,delivery_variance,wastage_quantity,delivery_accuracy_pct,wastage_pct,day_num
2026-06-15,Site D,Breakfast,Monday,Normal,0,342,333,319,Vendor A,10,9,14,97.36842105263158,4.2042042042042045,0
2026-06-15,Site D,Lunch,Monday,Normal,0,475,450,450,Vendor B,7,25,0,94.73684210526315,0.0,0
2026-06-15,Site D,Dinner,Monday,Normal,0,445,408,408,Vendor C,12,37,0,91.68539325842696,0.0,0
2026-06-15,Site E,Breakfast,Monday,Normal,0,476,439,439,Vendor B,5,37,0,92.22689075630252,0.0,0
2026-06-15,Site E,Lunch,Monday,Normal,0,763,705,698,Vendor C,10,58,7,92.39842726081258,0.9929078014184398,0
2026-06-15,Site E,Dinner,Monday,Normal,0,621,514,514,Vendor C,25,107,0,82.76972624798712,0.0,0
2026-06-16,Site A,Breakfast,Tuesday,Normal,0,481,447,447,Vendor B,8,34,0,92.93139293139293,0.0,1
2026-06-16,Site A,Lunch,Tuesday,Normal,0,863,860,828,Vendor A,6,3,32,99.65237543453071,3.7209302325581395,1
2026-06-16,Site A,Dinner,Tuesday,Normal,0,708,655,655,Vendor C,2,53,0,92.51412429378531,0.0,1
2026-06-16,Site B,Breakfast,Tuesday,Normal,0,409,391,391,Vendor B,6,18,0,95.59902200488997,0.0,1
2026-06-16,Site B,Lunch,Tuesday,Normal,0,597,585,585,Vendor A,10,12,0,97.98994974874373,0.0,1
2026-06-16,Site B,Dinner,Tuesday,Normal,0,499,500,500,Vendor A,8,-1,0,100.2004008016032,0.0,1
2026-06-16,Site C,Breakfast,Tuesday,Normal,0,600,576,576,Vendor A,11,24,0,96.0,0.0,1
2026-06-16,Site C,Lunch,Tuesday,Normal,0,961,961,953,Vendor A,5,0,8,100.0,0.8324661810613945,1
2026-06-16,Site C,Dinner,Tuesday,Normal,0,837,767,767,Vendor B,4,70,0,91.63679808841098,0.0,1
2026-06-16,Site D,Breakfast,Tuesday,Normal,0,311,255,255,Vendor B,33,56,0,81.9935691318328,0.0,1
2026-06-16,Site D,Lunch,Tuesday,Normal,0,504,459,459,Vendor C,7,45,0,91.07142857142857,0.0,1
2026-06-16,Site D,Dinner,Tuesday,Normal,0,479,453,453,Vendor B,7,26,0,94.57202505219206,0.0,1
2026-06-16,Site E,Breakfast,Tuesday,Normal,0,456,444,441,Vendor A,9,12,3,97.36842105263158,0.6756756756756757,1
2026-06-16,Site E,Lunch,Tuesday,Normal,0,758,714,670,Vendor B,3,44,44,94.1952506596306,6.162464985994398,1
2026-06-16,Site E,Dinner,Tuesday,Normal,0,596,585,585,Vendor A,9,11,0,98.15436241610739,0.0,1
2026-06-17,Site A,Breakfast,Wednesday,Normal,0,588,566,554,Vendor A,7,22,12,96.25850340136054,2.1201413427561837,2
2026-06-17,Site A,Lunch,Wednesday,Normal,0,851,844,837,Vendor A,7,7,7,99.17743830787309,0.8293838862559242,2
2026-06-17,Site A,Dinner,Wednesday,Normal,0,744,652,652,Vendor C,8,92,0,87.63440860215054,0.0,2
2026-06-17,Site B,Breakfast,Wednesday,Normal,0,376,358,358,Vendor A,4,18,0,95.2127659574468,0.0,2
2026-06-17,Site B,Lunch,Wednesday,Normal,0,654,657,646,Vendor A,8,-3,11,100.45871559633028,1.67427701674277,2
2026-06-17,Site B,Dinner,Wednesday,Normal,0,540,499,499,Vendor C,8,41,0,92.4074074074074,0.0,2
2026-06-17,Site C,Breakfast,Wednesday,Normal,0,607,565,565,Vendor B,4,42,0,93.08072487644151,0.0,2
2026-06-17,Site C,Lunch,Wednesday,Normal,0,924,899,899,Vendor A,6,25,0,97.2943722943723,0.0,2
2026-06-17,Site C,Dinner,Wednesday,Normal,0,930,865,865,Vendor B,9,65,0,93.01075268817203,0.0,2
2026-06-17,Site D,Breakfast,Wednesday,Normal,0,314,293,293,Vendor C,8,21,0,93.31210191082803,0.0,2
2026-06-17,Site D,Lunch,Wednesday,Normal,0,463,423,423,Vendor C,7,40,0,91.36069114470843,0.0,2
2026-06-17,Site D,Dinner,Wednesday,Normal,0,403,390,390,Vendor A,5,13,0,96.7741935483871,0.0,2
2026-06-17,Site E,Breakfast,Wednesday,Normal,0,472,445,441,Vendor B,7,27,4,94.27966101694916,0.8988764044943821,2
2026-06-17,Site E,Lunch,Wednesday,Normal,0,775,747,747,Vendor A,7,28,0,96.38709677419355,0.0,2
2026-06-17,Site E,Dinner,Wednesday,Normal,0,687,660,660,Vendor B,10,27,0,96.06986899563319,0.0,2
2026-06-18,Site A,Breakfast,Thursday,Rain,0,484,445,445,Vendor B,6,39,0,91.94214876033058,0.0,3
2026-06-18,Site A,Lunch,Thursday,Rain,0,751,710,710,Vendor B,13,41,0,94.54061251664447,0.0,3
2026-06-18,Site A,Dinner,Thursday,Rain,0,708,655,655,Vendor B,8,53,0,92.51412429378531,0.0,3
2026-06-18,Site B,Breakfast,Thursday,Rain,0,354,310,310,Vendor A,21,44,0,87.57062146892656,0.0,3
2026-06-18,Site B,Lunch,Thursday,Rain,0,568,537,537,Vendor B,9,31,0,94.54225352112677,0.0,3
2026-06-18,Site B,Dinner,Thursday,Rain,0,503,459,459,Vendor C,8,44,0,91.25248508946322,0.0,3
2026-06-18,Site C,Breakfast,Thursday,Rain,0,570,540,540,Vendor B,7,30,0,94.73684210526315,0.0,3
2026-06-18,Site C,Lunch,Thursday,Rain,0,966,931,931,Vendor A,12,35,0,96.37681159420289,0.0,3
2026-06-18,Site C,Dinner,Thursday,Rain,0,777,724,724,Vendor B,9,53,0,93.17889317889318,0.0,3
2026-06-18,Site D,Breakfast,Thursday,Rain,0,292,267,267,Vendor C,7,25,0,91.43835616438356,0.0,3
2026-06-18,Site D,Lunch,Thursday,Rain,0,484,470,470,Vendor A,12,14,0,97.10743801652893,0.0,3
2026-06-18,Site D,Dinner,Thursday,Rain,0,385,367,367,Vendor A,6,18,0,95.32467532467533,0.0,3
2026-06-18,Site E,Breakfast,Thursday,Rain,0,419,415,415,Vendor A,3,4,0,99.0453460620525,0.0,3
2026-06-18,Site E,Lunch,Thursday,Rain,0,696,668,644,Vendor A,4,28,24,95.97701149425288,3.592814371257485,3
2026-06-18,Site E,Dinner,Thursday,Rain,0,589,547,547,Vendor B,7,42,0,92.86926994906621,0.0,3
2026-06-19,Site A,Breakfast,Friday,Cloudy,0,533,507,507,Vendor B,4,26,0,95.1219512195122,0.0,4
2026-06-19,Site A,Lunch,Friday,Cloudy,0,923,883,883,Vendor A,6,40,0,95.66630552546046,0.0,4
2026-06-19,Site A,Dinner,Friday,Cloudy,0,828,782,770,Vendor B,12,46,12,94.44444444444444,1.5345268542199488,4
2026-06-19,Site B,Breakfast,Friday,Cloudy,0,432,423,416,Vendor A,4,9,7,97.91666666666666,1.6548463356973995,4
2026-06-19,Site B,Lunch,Friday,Cloudy,0,728,674,674,Vendor B,9,54,0,92.58241758241759,0.0,4
2026-06-19,Site B,Dinner,Friday,Cloudy,0,556,499,499,Vendor C,10,57,0,89.74820143884892,0.0,4
2026-06-19,Site C,Breakfast,Friday,Cloudy,0,632,632,609,Vendor A,8,0,23,100.0,3.6392405063291138,4
2026-06-19,Site C,Lunch,Friday,Cloudy,0,1030,933,933,Vendor C,9,97,0,90.58252427184466,0.0,4
2026-06-19,Site C,Dinner,Friday,Cloudy,0,920,866,866,Vendor B,0,54,0,94.1304347826087,0.0,4
2026-06-19,Site D,Breakfast,Friday,Cloudy,0,351,339,337,Vendor B,8,12,2,96.58119658119658,0.5899705014749262,4
2026-06-19,Site D,Lunch,Friday,Cloudy,0,575,519,519,Vendor B,6,56,0,90.26086956521739,0.0,4
2026-06-19,Site D,Dinner,Friday,Cloudy,0,482,479,458,Vendor A,6,3,21,99.37759336099586,4.3841336116910234,4
2026-06-19,Site E,Breakfast,Friday,Cloudy,0,527,510,489,Vendor A,10,17,21,96.7741935483871,4.117647058823529,4
2026-06-19,Site E,Lunch,Friday,Cloudy,0,790,775,775,Vendor A,9,15,0,98.10126582278481,0.0,4
2026-06-19,Site E,Dinner,Friday,Cloudy,0,692,694,668,Vendor A,9,-2,26,100.28901734104045,3.7463976945244957,4
2026-06-20,Site A,Breakfast,Saturday,Normal,0,428,411,411,Vendor B,2,17,0,96.02803738317756,0.0,5
2026-06-20,Site A,Lunch,Saturday,Normal,0,739,713,675,Vendor A,3,26,38,96.48173207036535,5.329593267882188,5
2026-06-20,Site A,Dinner,Saturday,Normal,0,512,486,486,Vendor B,2,26,0,94.921875,0.0,5
2026-06-20,Site B,Breakfast,Saturday,Normal,0,328,322,311,Vendor A,3,6,11,98.17073170731707,3.4161490683229814,5
2026-06-20,Site B,Lunch,Saturday,Normal,0,479,439,439,Vendor B,2,40,0,91.64926931106471,0.0,5
2026-06-20,Site B,Dinner,Saturday,Normal,0,438,405,405,Vendor B,4,33,0,92.46575342465754,0.0,5
2026-06-20,Site C,Breakfast,Saturday,Normal,0,502,457,457,Vendor C,5,45,0,91.03585657370517,0.0,5
2026-06-20,Site C,Lunch,Saturday,Normal,0,751,730,730,Vendor A,2,21,0,97.20372836218375,0.0,5
2026-06-20,Site C,Dinner,Saturday,Normal,0,683,576,576,Vendor A,14,107,0,84.33382137628112,0.0,5
2026-06-20,Site D,Breakfast,Saturday,Normal,0,227,223,223,Vendor A,3,4,0,98.23788546255507,0.0,5
2026-06-20,Site D,Lunch,Saturday,Normal,0,438,411,409,Vendor C,3,27,2,93.83561643835617,0.48661800486618007,5
2026-06-20,Site D,Dinner,Saturday,Normal,0,348,328,328,Vendor B,6,20,0,94.25287356321839,0.0,5
2026-06-20,Site E,Breakfast,Saturday,Normal,0,381,365,362,Vendor A,10,16,3,95.8005249343832,0.821917808219178,5
2026-06-20,Site E,Lunch,Saturday,Normal,0,560,540,540,Vendor A,1,20,0,96.42857142857143,0.0,5
2026-06-20,Site E,Dinner,Saturday,Normal,0,503,493,493,Vendor A,6,10,0,98.01192842942345,0.0,5
2026-06-21,Site A,Breakfast,Sunday,Normal,0,403,393,393,Vendor A,7,10,0,97.51861042183623,0.0,6
2026-06-21,Site A,Lunch,Sunday,Normal,0,584,554,554,Vendor B,6,30,0,94.86301369863014,0.0,6
2026-06-21,Site A,Dinner,Sunday,Normal,0,545,508,508,Vendor B,8,37,0,93.21100917431193,0.0,6
2026-06-21,Site B,Breakfast,Sunday,Normal,0,299,252,252,Vendor A,27,47,0,84.2809364548495,0.0,6
2026-06-21,Site B,Lunch,Sunday,Normal,0,462,458,456,Vendor A,4,4,2,99.13419913419914,0.43668122270742354,6
2026-06-21,Site B,Dinner,Sunday,Normal,0,414,402,402,Vendor A,12,12,0,97.10144927536231,0.0,6
2026-06-21,Site C,Breakfast,Sunday,Normal,0,430,425,420,Vendor A,7,5,5,98.83720930232558,1.1764705882352942,6
2026-06-21,Site C,Lunch,Sunday,Normal,0,696,653,653,Vendor B,4,43,0,93.82183908045977,0.0,6
2026-06-21,Site C,Dinner,Sunday,Normal,0,617,585,585,Vendor A,8,32,0,94.81361426256078,0.0,6
2026-06-21,Site D,Breakfast,Sunday,Normal,0,222,207,207,Vendor B,6,15,0,93.24324324324324,0.0,6
2026-06-21,Site D,Lunch,Sunday,Normal,0,346,352,344,Vendor A,6,-6,8,101.73410404624276,2.272727272727273,6
2026-06-21,Site D,Dinner,Sunday,Normal,0,347,321,321,Vendor C,1,26,0,92.507204610951,0.0,6
2026-06-21,Site E,Breakfast,Sunday,Normal,0,306,301,301,Vendor A,4,5,0,98.36601307189542,0.0,6
2026-06-21,Site E,Lunch,Sunday,Normal,0,495,466,466,Vendor B,4,29,0,94.14141414141413,0.0,6
2026-06-21,Site E,Dinner,Sunday,Normal,0,460,408,408,Vendor C,1,52,0,88.69565217391305,0.0,6
2026-06-22,Site A,Breakfast,Monday,Normal,0,421,395,395,Vendor B,10,26,0,93.82422802850357,0.0,0
2026-06-22,Site A,Lunch,Monday,Normal,0,861,778,778,Vendor C,7,83,0,90.36004645760744,0.0,0
2026-06-22,Site A,Dinner,Monday,Normal,0,749,715,707,Vendor A,13,34,8,95.46061415220294,1.118881118881119,0
2026-06-22,Site B,Breakfast,Monday,Normal,0,369,345,345,Vendor B,7,24,0,93.4959349593496,0.0,0
2026-06-22,Site B,Lunch,Monday,Normal,0,568,533,533,Vendor B,9,35,0,93.83802816901408,0.0,0
2026-06-22,Site B,Dinner,Monday,Normal,0,516,465,465,Vendor C,9,51,0,90.11627906976744,0.0,0
2026-06-22,Site C,Breakfast,Monday,Normal,0,557,508,508,Vendor B,3,49,0,91.20287253141831,0.0,0
2026-06-22,Site C,Lunch,Monday,Normal,0,854,823,823,Vendor A,1,31,0,96.37002341920375,0.0,0
2026-06-22,Site C,Dinner,Monday,Normal,0,869,834,834,Vendor A,2,35,0,95.97238204833141,0.0,0
2026-06-22,Site D,Breakfast,Monday,Normal,0,307,302,291,Vendor A,5,5,11,98.37133550488599,3.642384105960265,0
2026-06-22,Site D,Lunch,Monday,Normal,0,472,417,417,Vendor C,6,55,0,88.34745762711864,0.0,0
2026-06-22,Site D,Dinner,Monday,Normal,0,388,352,352,Vendor C,2,36,0,90.72164948453609,0.0,0
2026-06-22,Site E,Breakfast,Monday,Normal,0,457,446,438,Vendor A,4,11,8,97.59299781181619,1.7937219730941705,0
2026-06-22,Site E,Lunch,Monday,Normal,0,773,706,706,Vendor C,3,67,0,91.33247089262613,0.0,0
2026-06-22,Site E,Dinner,Monday,Normal,0,580,550,550,Vendor B,9,30,0,94.82758620689656,0.0,0
2026-06-23,Site A,Breakfast,Tuesday,Rain,0,471,457,457,Vendor A,8,14,0,97.0276008492569,0.0,1
2026-06-23,Site A,Lunch,Tuesday,Rain,0,816,749,749,Vendor B,4,67,0,91.7892156862745,0.0,1
2026-06-23,Site A,Dinner,Tuesday,Rain,0,666,639,639,Vendor B,8,27,0,95.94594594594594,0.0,1
2026-06-23,Site B,Breakfast,Tuesday,Rain,0,331,312,312,Vendor B,13,19,0,94.25981873111783,0.0,1
2026-06-23,Site B,Lunch,Tuesday,Rain,0,589,573,573,Vendor A,5,16,0,97.28353140916808,0.0,1
2026-06-23,Site B,Dinner,Tuesday,Rain,0,506,494,494,Vendor A,2,12,0,97.62845849802372,0.0,1
2026-06-23,Site C,Breakfast,Tuesday,Rain,0,575,568,543,Vendor A,8,7,25,98.78260869565217,4.401408450704225,1
2026-06-23,Site C,Lunch,Tuesday,Rain,0,862,789,789,Vendor C,11,73,0,91.53132250580046,0.0,1
2026-06-23,Site C,Dinner,Tuesday,Rain,0,779,766,766,Vendor A,6,13,0,98.33119383825417,0.0,1
2026-06-23,Site D,Breakfast,Tuesday,Rain,0,274,263,263,Vendor A,8,11,0,95.98540145985402,0.0,1
2026-06-23,Site D,Lunch,Tuesday,Rain,0,445,431,431,Vendor B,11,14,0,96.85393258426967,0.0,1
2026-06-23,Site D,Dinner,Tuesday,Rain,0,419,403,397,Vendor A,7,16,6,96.18138424821002,1.488833746898263,1
2026-06-23,Site E,Breakfast,Tuesday,Rain,0,471,444,429,Vendor A,9,27,15,94.26751592356688,3.3783783783783785,1
2026-06-23,Site E,Lunch,Tuesday,Rain,0,668,646,638,Vendor A,5,22,8,96.7065868263473,1.238390092879257,1
2026-06-23,Site E,Dinner,Tuesday,Rain,0,560,549,549,Vendor A,6,11,0,98.03571428571428,0.0,1
2026-06-24,Site A,Breakfast,Wednesday,Normal,0,510,484,484,Vendor B,10,26,0,94.90196078431372,0.0,2
2026-06-24,Site A,Lunch,Wednesday,Normal,0,885,857,857,Vendor B,3,28,0,96.8361581920904,0.0,2
2026-06-24,Site A,Dinner,Wednesday,Normal,0,775,715,715,Vendor C,2,60,0,92.25806451612904,0.0,2
2026-06-24,Site B,Breakfast,Wednesday,Normal,0,376,348,348,Vendor C,6,28,0,92.5531914893617,0.0,2
2026-06-24,Site B,Lunch,Wednesday,Normal,0,620,602,602,Vendor A,5,18,0,97.09677419354838,0.0,2
2026-06-24,Site B,Dinner,Wednesday,Normal,0,536,526,526,Vendor A,5,10,0,98.13432835820896,0.0,2
2026-06-24,Site C,Breakfast,Wednesday,Normal,0,590,500,500,Vendor B,18,90,0,84.7457627118644,0.0,2
2026-06-24,Site C,Lunch,Wednesday,Normal,0,902,837,837,Vendor B,10,65,0,92.79379157427938,0.0,2
2026-06-24,Site C,Dinner,Wednesday,Normal,0,795,746,746,Vendor B,6,49,0,93.83647798742139,0.0,2
2026-06-24,Site D,Breakfast,Wednesday,Normal,0,296,294,278,Vendor A,7,2,16,99.32432432432432,5.442176870748299,2
2026-06-24,Site D,Lunch,Wednesday,Normal,0,480,456,456,Vendor A,4,24,0,95.0,0.0,2
2026-06-24,Site D,Dinner,Wednesday,Normal,0,431,391,391,Vendor B,11,40,0,90.71925754060325,0.0,2
2026-06-24,Site E,Breakfast,Wednesday,Normal,0,418,399,399,Vendor B,8,19,0,95.45454545454545,0.0,2
2026-06-24,Site E,Lunch,Wednesday,Normal,0,749,730,730,Vendor A,6,19,0,97.46328437917224,0.0,2
2026-06-24,Site E,Dinner,Wednesday,Normal,0,647,556,556,Vendor B,19,91,0,85.93508500772798,0.0,2
2026-06-25,Site A,Breakfast,Thursday,Normal,0,532,500,498,Vendor B,13,32,2,93.98496240601504,0.4,3
2026-06-25,Site A,Lunch,Thursday,Normal,0,897,844,844,Vendor B,10,53,0,94.09141583054627,0.0,3
2026-06-25,Site A,Dinner,Thursday,Normal,0,699,679,679,Vendor A,9,20,0,97.13876967095851,0.0,3
2026-06-25,Site B,Breakfast,Thursday,Normal,0,365,367,365,Vendor A,8,-2,2,100.54794520547945,0.544959128065395,3
2026-06-25,Site B,Lunch,Thursday,Normal,0,593,576,576,Vendor A,10,17,0,97.13322091062395,0.0,3
2026-06-25,Site B,Dinner,Thursday,Normal,0,513,513,513,Vendor A,10,0,0,100.0,0.0,3
2026-06-25,Site C,Breakfast,Thursday,Normal,0,575,557,557,Vendor A,6,18,0,96.86956521739131,0.0,3
2026-06-25,Site C,Lunch,Thursday,Normal,0,936,891,891,Vendor B,12,45,0,95.1923076923077,0.0,3
2026-06-25,Site C,Dinner,Thursday,Normal,0,862,849,847,Vendor A,8,13,2,98.49187935034803,0.23557126030624262,3
2026-06-25,Site D,Breakfast,Thursday,Normal,0,303,302,296,Vendor A,8,1,6,99.66996699669967,1.9867549668874174,3
2026-06-25,Site D,Lunch,Thursday,Normal,0,505,460,460,Vendor C,7,45,0,91.0891089108911,0.0,3
2026-06-25,Site D,Dinner,Thursday,Normal,0,422,414,414,Vendor A,5,8,0,98.10426540284361,0.0,3
2026-06-25,Site E,Breakfast,Thursday,Normal,0,402,398,398,Vendor A,2,4,0,99.00497512437812,0.0,3
2026-06-25,Site E,Lunch,Thursday,Normal,0,756,673,673,Vendor C,12,83,0,89.02116402116403,0.0,3
2026-06-25,Site E,Dinner,Thursday,Normal,0,668,619,619,Vendor B,5,49,0,92.66467065868264,0.0,3
2026-06-26,Site A,Breakfast,Friday,Normal,0,533,521,521,Vendor A,4,12,0,97.74859287054409,0.0,4
2026-06-26,Site A,Lunch,Friday,Normal,0,799,806,806,Vendor A,9,-7,0,100.87609511889863,0.0,4
2026-06-26,Site A,Dinner,Friday,Normal,0,758,737,737,Vendor A,13,21,0,97.22955145118733,0.0,4
2026-06-26,Site B,Breakfast,Friday,Normal,0,377,367,367,Vendor A,7,10,0,97.34748010610079,0.0,4
2026-06-26,Site B,Lunch,Friday,Normal,0,661,651,651,Vendor A,7,10,0,98.48714069591527,0.0,4
2026-06-26,Site B,Dinner,Friday,Normal,0,568,557,552,Vendor A,9,11,5,98.06338028169014,0.8976660682226212,4
2026-06-26,Site C,Breakfast,Friday,Normal,0,660,595,595,Vendor C,6,65,0,90.15151515151516,0.0,4
2026-06-26,Site C,Lunch,Friday,Normal,0,964,916,916,Vendor A,6,48,0,95.0207468879668,0.0,4
2026-06-26,Site C,Dinner,Friday,Normal,0,844,828,828,Vendor A,9,16,0,98.10426540284361,0.0,4
2026-06-26,Site D,Breakfast,Friday,Normal,0,329,317,315,Vendor A,11,12,2,96.35258358662614,0.6309148264984227,4
2026-06-26,Site D,Lunch,Friday,Normal,0,563,541,532,Vendor B,8,22,9,96.0923623445826,1.6635859519408502,4
2026-06-26,Site D,Dinner,Friday,Normal,0,476,450,450,Vendor B,6,26,0,94.53781512605042,0.0,4
2026-06-26,Site E,Breakfast,Friday,Normal,0,438,423,423,Vendor A,6,15,0,96.57534246575342,0.0,4
2026-06-26,Site E,Lunch,Friday,Normal,0,766,707,707,Vendor C,5,59,0,92.2976501305483,0.0,4
2026-06-26,Site E,Dinner,Friday,Normal,0,733,750,690,Vendor A,10,-17,60,102.31923601637108,8.0,4
2026-06-27,Site A,Breakfast,Saturday,Rain,0,452,417,417,Vendor C,1,35,0,92.2566371681416,0.0,5
2026-06-27,Site A,Lunch,Saturday,Rain,0,581,551,551,Vendor B,8,30,0,94.83648881239243,0.0,5
2026-06-27,Site A,Dinner,Saturday,Rain,0,565,538,538,Vendor A,0,27,0,95.2212389380531,0.0,5
2026-06-27,Site B,Breakfast,Saturday,Rain,0,298,288,282,Vendor A,7,10,6,96.64429530201343,2.083333333333333,5
2026-06-27,Site B,Lunch,Saturday,Rain,0,444,430,430,Vendor A,11,14,0,96.84684684684684,0.0,5
2026-06-27,Site B,Dinner,Saturday,Rain,0,417,381,381,Vendor C,6,36,0,91.36690647482014,0.0,5
2026-06-27,Site C,Breakfast,Saturday,Rain,0,449,425,425,Vendor B,2,24,0,94.65478841870824,0.0,5
2026-06-27,Site C,Lunch,Saturday,Rain,0,809,751,751,Vendor B,5,58,0,92.83065512978986,0.0,5
2026-06-27,Site C,Dinner,Saturday,Rain,0,634,586,586,Vendor C,9,48,0,92.42902208201893,0.0,5
2026-06-27,Site D,Breakfast,Saturday,Rain,0,255,254,248,Vendor A,7,1,6,99.6078431372549,2.3622047244094486,5
2026-06-27,Site D,Lunch,Saturday,Rain,0,368,359,353,Vendor A,8,9,6,97.55434782608695,1.6713091922005572,5
2026-06-27,Site D,Dinner,Saturday,Rain,0,330,325,325,Vendor A,0,5,0,98.48484848484848,0.0,5
2026-06-27,Site E,Breakfast,Saturday,Rain,0,330,320,320,Vendor B,3,10,0,96.96969696969697,0.0,5
2026-06-27,Site E,Lunch,Saturday,Rain,0,574,542,542,Vendor B,10,32,0,94.42508710801394,0.0,5
2026-06-27,Site E,Dinner,Saturday,Rain,0,476,450,450,Vendor B,8,26,0,94.53781512605042,0.0,5
2026-06-28,Site A,Breakfast,Sunday,Normal,0,355,340,340,Vendor A,9,15,0,95.77464788732394,0.0,6
2026-06-28,Site A,Lunch,Sunday,Normal,0,617,543,543,Vendor A,26,74,0,88.0064829821718,0.0,6
2026-06-28,Site A,Dinner,Sunday,Normal,0,505,459,459,Vendor C,3,46,0,90.89108910891089,0.0,6
2026-06-28,Site B,Breakfast,Sunday,Normal,0,312,303,303,Vendor B,3,9,0,97.11538461538461,0.0,6
2026-06-28,Site B,Lunch,Sunday,Normal,0,498,488,458,Vendor A,5,10,30,97.99196787148594,6.147540983606557,6
2026-06-28,Site B,Dinner,Sunday,Normal,0,427,399,399,Vendor B,4,28,0,93.44262295081968,0.0,6
2026-06-28,Site C,Breakfast,Sunday,Normal,0,452,427,427,Vendor B,10,25,0,94.46902654867256,0.0,6
2026-06-28,Site C,Lunch,Sunday,Normal,0,661,642,642,Vendor A,10,19,0,97.12556732223904,0.0,6
2026-06-28,Site C,Dinner,Sunday,Normal,0,561,552,552,Vendor A,6,9,0,98.3957219251337,0.0,6
2026-06-28,Site D,Breakfast,Sunday,Normal,0,244,242,229,Vendor A,4,2,13,99.18032786885246,5.371900826446281,6
2026-06-28,Site D,Lunch,Sunday,Normal,0,348,323,323,Vendor A,19,25,0,92.81609195402298,0.0,6
2026-06-28,Site D,Dinner,Sunday,Normal,0,351,335,328,Vendor B,9,16,7,95.44159544159544,2.0895522388059704,6
2026-06-28,Site E,Breakfast,Sunday,Normal,0,354,339,334,Vendor A,8,15,5,95.76271186440678,1.4749262536873156,6
2026-06-28,Site E,Lunch,Sunday,Normal,0,533,515,515,Vendor A,3,18,0,96.62288930581614,0.0,6
2026-06-28,Site E,Dinner,Sunday,Normal,0,534,523,483,Vendor A,2,11,40,97.94007490636703,7.648183556405354,6
2026-06-29,Site A,Breakfast,Monday,Rain,0,466,458,456,Vendor A,7,8,2,98.28326180257511,0.43668122270742354,0
2026-06-29,Site A,Lunch,Monday,Rain,0,798,718,718,Vendor C,2,80,0,89.97493734335839,0.0,0
2026-06-29,Site A,Dinner,Monday,Rain,0,726,698,698,Vendor A,12,28,0,96.14325068870524,0.0,0
2026-06-29,Site B,Breakfast,Monday,Rain,0,352,338,337,Vendor B,9,14,1,96.02272727272727,0.2958579881656805,0
2026-06-29,Site B,Lunch,Monday,Rain,0,587,551,551,Vendor B,4,36,0,93.8671209540034,0.0,0
2026-06-29,Site B,Dinner,Monday,Rain,0,551,526,512,Vendor B,6,25,14,95.4627949183303,2.6615969581749046,0
2026-06-29,Site C,Breakfast,Monday,Rain,0,543,521,521,Vendor A,4,22,0,95.94843462246777,0.0,0
2026-06-29,Site C,Lunch,Monday,Rain,0,873,844,844,Vendor A,7,29,0,96.67812142038946,0.0,0
2026-06-29,Site C,Dinner,Monday,Rain,0,814,757,757,Vendor B,4,57,0,92.997542997543,0.0,0
2026-06-29,Site D,Breakfast,Monday,Rain,0,255,247,247,Vendor A,9,8,0,96.86274509803921,0.0,0
2026-06-29,Site D,Lunch,Monday,Rain,0,450,434,430,Vendor A,6,16,4,96.44444444444444,0.9216589861751152,0
2026-06-29,Site D,Dinner,Monday,Rain,0,370,356,356,Vendor A,5,14,0,96.21621621621622,0.0,0
2026-06-29,Site E,Breakfast,Monday,Rain,0,419,394,394,Vendor B,2,25,0,94.03341288782816,0.0,0
2026-06-29,Site E,Lunch,Monday,Rain,0,640,596,596,Vendor C,9,44,0,93.125,0.0,0
2026-06-29,Site E,Dinner,Monday,Rain,0,613,566,566,Vendor C,7,47,0,92.33278955954323,0.0,0
2026-06-30,Site A,Breakfast,Tuesday,Normal,1,567,558,554,Vendor A,7,9,4,98.4126984126984,0.7168458781362007,1
2026-06-30,Site A,Lunch,Tuesday,Normal,1,902,818,818,Vendor B,9,84,0,90.68736141906874,0.0,1
2026-06-30,Site A,Dinner,Tuesday,Normal,1,828,792,792,Vendor A,7,36,0,95.65217391304348,0.0,1
2026-06-30,Site B,Breakfast,Tuesday,Normal,1,475,395,395,Vendor A,26,80,0,83.15789473684211,0.0,1
2026-06-30,Site B,Lunch,Tuesday,Normal,1,664,607,607,Vendor C,8,57,0,91.41566265060241,0.0,1
2026-06-30,Site B,Dinner,Tuesday,Normal,1,600,589,555,Vendor A,3,11,34,98.16666666666667,5.772495755517826,1
2026-06-30,Site C,Breakfast,Tuesday,Normal,1,688,670,642,Vendor A,8,18,28,97.38372093023256,4.179104477611941,1
2026-06-30,Site C,Lunch,Tuesday,Normal,1,966,958,958,Vendor A,7,8,0,99.17184265010351,0.0,1
2026-06-30,Site C,Dinner,Tuesday,Normal,1,868,851,851,Vendor A,8,17,0,98.04147465437788,0.0,1
2026-06-30,Site D,Breakfast,Tuesday,Normal,1,314,293,293,Vendor B,9,21,0,93.31210191082803,0.0,1
2026-06-30,Site D,Lunch,Tuesday,Normal,1,518,494,494,Vendor B,8,24,0,95.36679536679536,0.0,1
2026-06-30,Site D,Dinner,Tuesday,Normal,1,480,453,453,Vendor B,6,27,0,94.375,0.0,1
2026-06-30,Site E,Breakfast,Tuesday,Normal,1,530,482,482,Vendor C,3,48,0,90.9433962264151,0.0,1
2026-06-30,Site E,Lunch,Tuesday,Normal,1,800,763,763,Vendor B,5,37,0,95.375,0.0,1
